sensor0,sensor1,diff,time
29,28,1,186242
28,28,0,186243
28,28,0,186244
29,29,0,186255
30,30,0,186257
31,30,1,186258
31,30,1,186269
31,29,2,186271
30,29,1,186272
30,28,2,186283
30,28,2,186284
29,28,1,186286
30,28,2,186297
30,28,2,186298
29,27,2,186300
29,27,2,186311
28,26,2,186312
27,26,1,186313
27,25,2,186325
27,26,1,186326
27,26,1,186327
27,26,1,186339
27,26,1,186341
27,26,1,186342
27,26,1,186354
27,26,1,186355
28,27,1,186356
29,28,1,186368
30,29,1,186369
30,30,0,186370
31,31,0,186382
31,31,0,186383
31,31,0,186384
31,31,0,186395
31,31,0,186397
32,31,1,186398
32,31,1,186409
32,32,0,186411
33,32,1,186412
33,33,0,186423
35,34,1,186438
34,34,0,186437
34,34,0,186426
34,33,1,186424
35,35,0,186451
35,34,1,186452
34,33,1,186453
33,32,1,186465
33,32,1,186466
34,33,1,186467
34,33,1,186469
35,34,1,186480
35,34,1,186481
35,34,1,186483
35,33,2,186494
34,32,2,186495
33,31,2,186496
31,30,1,186508
30,29,1,186509
30,28,2,186510
29,28,1,186522
29,28,1,186523
29,28,1,186524
30,29,1,186536
30,29,1,186537
31,30,1,186549
31,30,1,186538
30,29,1,186551
30,29,1,186552
30,28,2,186568
29,27,2,186569
28,27,1,186570
28,27,1,186571
30,29,1,186584
31,29,2,186585
31,30,1,186597
32,30,2,186598
31,29,2,186599
30,28,2,186611
30,27,3,186612
29,27,2,186613
30,28,2,186625
30,28,2,186626
30,28,2,186627
31,29,2,186638
31,29,2,186640
32,30,2,186641
32,30,2,186652
32,30,2,186655
33,30,3,186654
32,29,3,186666
31,28,3,186667
30,27,3,186669
29,26,3,186680
28,26,2,186681
28,25,3,186683
29,28,1,186695
32,30,2,186709
30,29,1,186696
31,30,1,186698
32,30,2,186710
31,30,1,186712
30,29,1,186723
29,28,1,186724
29,28,1,186725
28,28,0,186737
29,30,-1,186738
32,33,-1,186739
34,35,-1,186751
35,36,-1,186752
36,36,0,186753
36,36,0,186765
36,36,0,186766
36,36,0,186767
36,36,0,186779
36,36,0,186780
35,36,-1,186781
35,36,-1,186793
36,37,-1,186794
37,37,0,186795
37,38,-1,186806
38,39,-1,186808
39,40,-1,186809
39,40,-1,186820
40,41,-1,186822
41,41,0,186823
41,41,0,186834
40,41,-1,186835
40,40,0,186837
40,40,0,186848
39,40,-1,186849
39,40,-1,186851
40,40,0,186862
40,41,-1,186863
41,41,0,186864
41,40,1,186876
36,35,1,186878
39,38,1,186877
34,33,1,186890
32,32,0,186891
32,31,1,186892
31,30,1,186905
31,31,0,186906
32,32,0,186907
33,33,0,186919
35,34,1,186920
35,35,0,186921
36,35,1,186933
36,36,0,186934
37,36,1,186935
37,36,1,186946
37,36,1,186948
37,35,2,186949
37,35,2,186960
36,34,2,186962
34,32,2,186963
33,31,2,186974
33,32,1,186975
34,33,1,186977
37,36,1,186989
36,35,1,186988
38,37,1,186991
38,37,1,187002
38,38,0,187003
38,38,0,187004
39,38,1,187016
39,39,0,187017
39,38,1,187020
39,38,1,187031
38,38,0,187032
38,38,0,187034
39,38,1,187045
37,36,1,187047
38,37,1,187046
36,36,0,187059
36,35,1,187060
36,35,1,187061
34,34,0,187073
33,32,1,187074
32,31,1,187075
31,30,1,187087
30,30,0,187088
31,31,0,187100
31,31,0,187102
30,31,-1,187089
31,32,-1,187103
32,32,0,187114
31,30,1,187116
30,29,1,187117
29,28,1,187128
28,27,1,187129
29,28,1,187131
29,28,1,187142
30,29,1,187145
30,28,2,187143
30,29,1,187157
30,29,1,187156
30,29,1,187158
31,30,1,187160
32,31,1,187171
32,31,1,187172
32,31,1,187174
32,31,1,187185
31,30,1,187186
31,30,1,187187
31,30,1,187199
31,30,1,187200
31,31,0,187201
33,33,0,187213
34,34,0,187214
35,35,0,187215
36,36,0,187227
37,36,1,187228
37,37,0,187229
37,38,-1,187241
38,38,0,187242
38,38,0,187243
38,38,0,187254
37,38,-1,187256
37,37,0,187257
35,36,-1,187270
36,37,-1,187268
35,35,0,187271
35,35,0,187282
35,35,0,187283
35,35,0,187285
35,35,0,187296
36,36,0,187297
37,37,0,187299
37,37,0,187310
37,37,0,187311
38,37,1,187314
38,37,1,187312
39,38,1,187325
40,39,1,187326
42,41,1,187327
43,42,1,187339
44,43,1,187340
43,42,1,187341
43,41,2,187353
42,41,1,187354
42,40,2,187355
41,39,2,187367
41,39,2,187368
41,39,2,187369
40,38,2,187381
40,38,2,187382
40,39,1,187383
41,39,2,187394
41,40,1,187396
42,41,1,187397
43,42,1,187408
43,42,1,187410
43,42,1,187411
43,42,1,187422
43,42,1,187423
42,41,1,187425
41,39,2,187436
39,38,1,187437
37,36,1,187439
36,36,0,187450
36,37,-1,187451
37,37,0,187452
37,38,-1,187454
37,37,0,187465
35,35,0,187466
34,34,0,187468
32,33,-1,187480
33,33,0,187479
31,32,-1,187481
31,33,-2,187493
33,35,-2,187494
36,37,-1,187495
37,39,-2,187507
38,40,-2,187508
39,41,-2,187509
40,41,-1,187521
39,40,-1,187522
39,40,-1,187523
38,39,-1,187535
37,38,-1,187536
37,37,0,187537
36,37,-1,187549
37,38,-1,187550
38,39,-1,187551
39,40,-1,187562
43,43,0,187565
44,44,0,187576
45,45,0,187578
46,45,1,187579
46,45,1,187590
46,44,2,187591
45,44,1,187593
44,43,1,187604
44,42,2,187605
43,42,1,187607
43,42,1,187618
44,43,1,187619
44,43,1,187620
44,42,2,187632
43,41,2,187633
42,40,2,187634
40,38,2,187647
41,39,2,187646
39,38,1,187648
39,38,1,187649
39,38,1,187661
39,39,0,187662
39,39,0,187663
39,39,0,187675
39,39,0,187676
38,36,2,187689
36,35,1,187690
35,34,1,187691
32,32,0,187704
33,33,0,187702
31,31,0,187705
31,31,0,187716
30,30,0,187718
29,30,-1,187719
30,30,0,187730
30,31,-1,187731
30,31,-1,187733
31,31,0,187744
31,31,0,187745
31,31,0,187747
31,31,0,187758
31,32,-1,187759
32,32,0,187760
31,31,0,187772
29,29,0,187773
28,28,0,187774
28,28,0,187786
27,27,0,187787
27,27,0,187788
26,27,-1,187800
27,28,-1,187801
28,29,-1,187802
29,30,-1,187803
30,31,-1,187815
31,32,-1,187816
32,32,0,187817
32,33,-1,187829
33,34,-1,187830
33,34,-1,187831
34,34,0,187843
34,35,-1,187844
35,36,-1,187845
36,37,-1,187856
36,36,0,187858
35,36,-1,187872
35,36,-1,187859
35,36,-1,187870
36,37,-1,187873
36,38,-2,187884
37,38,-1,187885
37,38,-1,187887
36,37,-1,187898
36,37,-1,187899
36,37,-1,187901
36,37,-1,187912
36,36,0,187913
36,38,-2,187926
35,37,-2,187914
38,39,-1,187927
38,40,-2,187928
39,39,0,187940
37,37,0,187942
36,36,0,187954
35,36,-1,187955
35,35,0,187956
34,35,-1,187968
33,34,-1,187969
33,33,0,187970
32,32,0,187982
31,31,0,187983
30,31,-1,187984
30,30,0,187995
29,29,0,187997
29,29,0,187998
27,28,-1,188011
27,27,0,188012
26,26,0,188023
26,26,0,188024
25,26,-1,188026
26,27,-1,188037
27,27,0,188038
28,28,0,188040
28,28,0,188041
28,28,0,188052
27,25,2,188055
25,24,1,188066
24,23,1,188067
23,22,1,188069
23,22,1,188080
22,22,0,188082
23,22,1,188081
22,21,1,188094
22,21,1,188095
22,21,1,188096
22,21,1,188108
22,22,0,188109
23,22,1,188110
23,22,1,188122
23,22,1,188123
23,22,1,188124
24,23,1,188136
24,23,1,188137
24,23,1,188138
24,23,1,188151
24,23,1,188152
24,23,1,188149
22,21,1,188165
21,20,1,188166
20,19,1,188177
19,18,1,188178
18,17,1,188180
18,17,1,188181
17,17,0,188192
17,17,0,188193
18,17,1,188195
18,17,1,188206
17,17,0,188207
17,17,0,188209
17,17,0,188220
17,17,0,188221
17,17,0,188222
18,17,1,188234
18,18,0,188235
18,17,1,188236
17,17,0,188248
17,17,0,188249
17,16,1,188250
16,16,0,188262
15,15,0,188263
15,15,0,188264
15,15,0,188276
14,15,-1,188277
14,14,0,188278
14,14,0,188289
14,14,0,188291
14,14,0,188292
14,14,0,188303
14,14,0,188305
14,15,-1,188317
14,14,0,188306
14,15,-1,188318
14,15,-1,188320
14,15,-1,188331
14,14,0,188332
14,14,0,188334
14,14,0,188335
13,14,-1,188346
14,14,0,188347
14,14,0,188349
15,15,0,188360
15,15,0,188361
15,15,0,188363
15,15,0,188374
15,15,0,188375
15,15,0,188376
14,15,-1,188388
14,15,-1,188389
15,15,0,188390
15,16,-1,188402
15,16,-1,188403
15,16,-1,188404
16,17,-1,188416
16,17,-1,188417
17,18,-1,188429
17,17,0,188418
17,18,-1,188431
18,18,0,188432
18,18,0,188443
18,18,0,188445
18,18,0,188446
18,18,0,188457
18,19,-1,188458
19,19,0,188460
19,19,0,188471
19,19,0,188472
19,19,0,188485
19,19,0,188474
19,19,0,188486
18,18,0,188487
18,18,0,188499
18,18,0,188500
18,18,0,188501
18,18,0,188503
19,19,0,188514
19,19,0,188515
19,19,0,188517
19,19,0,188528
18,18,0,188543
19,18,1,188530
18,18,0,188542
18,18,0,188544
17,18,-1,188556
17,18,-1,188557
17,17,0,188558
17,17,0,188574
16,17,-1,188575
16,16,0,188576
16,16,0,188577
16,16,0,188589
16,16,0,188590
16,17,-1,188591
17,17,0,188603
17,18,-1,188604
17,18,-1,188605
18,19,-1,188617
18,19,-1,188618
18,19,-1,188619
18,18,0,188631
18,18,0,188632
17,17,0,188633
17,17,0,188644
17,17,0,188646
17,18,-1,188647
17,18,-1,188658
18,18,0,188660
18,18,0,188661
18,18,0,188672
18,18,0,188673
18,18,0,188675
18,18,0,188686
18,18,0,188687
18,18,0,188689
18,19,-1,188700
18,19,-1,188701
19,19,0,188702
19,19,0,188714
19,20,-1,188715
19,20,-1,188716
19,19,0,188728
18,19,-1,188729
18,18,0,188730
17,17,0,188742
16,16,0,188743
15,16,-1,188744
15,16,-1,188756
15,15,0,188757
14,15,-1,188758
14,15,-1,188769
14,15,-1,188771
14,15,-1,188772
14,15,-1,188773
14,14,0,188785
13,14,-1,188786
13,14,-1,188787
13,14,-1,188798
13,14,-1,188800
14,15,-1,188801
14,15,-1,188814
14,15,-1,188812
14,15,-1,188815
14,15,-1,188826
14,14,0,188827
14,14,0,188829
14,14,0,188840
14,15,-1,188841
14,15,-1,188843
14,16,-2,188855
15,16,-1,188856
15,16,-1,188868
15,16,-1,188869
15,16,-1,188870
15,16,-1,188882
15,16,-1,188883
15,16,-1,188884
15,16,-1,188896
15,17,-2,188897
15,17,-2,188898
15,17,-2,188910
15,17,-2,188911
15,17,-2,188912
15,17,-2,188924
15,16,-1,188925
15,16,-1,188926
15,16,-1,188937
15,16,-1,188939
14,16,-2,188940
14,16,-2,188951
14,16,-2,188953
14,16,-2,188954
14,16,-2,188965
14,15,-1,188966
14,15,-1,188968
14,15,-1,188979
13,14,-1,188980
13,14,-1,188982
13,14,-1,188993
13,14,-1,188994
13,14,-1,188995
13,14,-1,189007
13,14,-1,189008
13,14,-1,189009
13,14,-1,189021
13,14,-1,189023
13,13,0,189035
12,13,-1,189036
12,13,-1,189037
12,13,-1,189049
12,14,-2,189050
13,14,-1,189051
13,14,-1,189062
13,14,-1,189064
13,14,-1,189065
13,14,-1,189076
13,14,-1,189078
13,14,-1,189079
13,15,-2,189090
13,15,-2,189091
13,15,-2,189093
13,15,-2,189104
13,15,-2,189105
14,15,-1,189107
14,16,-2,189118
14,16,-2,189119
14,16,-2,189120
14,16,-2,189132
14,16,-2,189133
14,16,-2,189134
14,16,-2,189146
14,16,-2,189147
15,16,-1,189148
15,16,-1,189160
15,16,-1,189161
15,16,-1,189162
15,16,-1,189174
15,16,-1,189175
15,16,-1,189176
15,16,-1,189187
15,16,-1,189189
15,16,-1,189190
15,16,-1,189201
14,16,-2,189203
14,15,-1,189204
14,15,-1,189215
14,15,-1,189216
14,15,-1,189218
14,15,-1,189230
14,15,-1,189232
14,15,-1,189233
14,15,-1,189246
14,16,-2,189247
14,16,-2,189258
15,16,-1,189259
15,16,-1,189261
15,16,-1,189272
15,16,-1,189273
15,16,-1,189275
15,16,-1,189286
14,15,-1,189287
14,15,-1,189288
14,15,-1,189300
14,15,-1,189301
14,15,-1,189314
14,15,-1,189315
14,15,-1,189302
14,15,-1,189316
13,15,-2,189328
13,15,-2,189329
13,15,-2,189330
13,15,-2,189342
13,15,-2,189343
13,15,-2,189344
14,14,0,189357
13,14,-1,189369
13,14,-1,189358
13,14,-1,189371
13,14,-1,189372
14,14,0,189383
13,14,-1,189384
13,13,0,189386
12,12,0,189397
12,12,0,189398
11,12,-1,189399
11,11,0,189411
11,11,0,189412
11,11,0,189413
11,11,0,189425
11,11,0,189426
11,11,0,189439
11,11,0,189427
11,11,0,189440
10,11,-1,189441
10,11,-1,189453
10,10,0,189454
10,10,0,189455
10,10,0,189466
10,10,0,189468
10,10,0,189469
10,10,0,189480
10,10,0,189484
10,10,0,189483
10,10,0,189482
10,10,0,189495
10,10,0,189497
9,10,-1,189498
9,10,-1,189509
9,9,0,189511
8,9,-1,189512
8,9,-1,189523
8,9,-1,189525
8,9,-1,189526
8,9,-1,189539
8,9,-1,189537
8,10,-2,189540
9,10,-1,189551
9,10,-1,189552
9,10,-1,189554
9,10,-1,189565
9,10,-1,189566
9,10,-1,189568
9,10,-1,189579
9,10,-1,189580
9,10,-1,189583
9,10,-1,189582
9,10,-1,189596
9,10,-1,189594
9,10,-1,189597
9,10,-1,189608
9,10,-1,189609
8,9,-1,189611
8,9,-1,189622
8,9,-1,189623
9,9,0,189625
9,10,-1,189636
9,10,-1,189651
9,10,-1,189650
9,10,-1,189637
9,10,-1,189639
9,10,-1,189664
9,10,-1,189665
9,10,-1,189666
9,9,0,189678
9,9,0,189679
9,9,0,189680
9,9,0,189681
9,9,0,189693
9,9,0,189694
9,9,0,189707
9,9,0,189695
9,9,0,189708
9,9,0,189709
8,9,-1,189721
8,9,-1,189722
8,9,-1,189723
8,9,-1,189735
8,9,-1,189736
9,9,0,189737
9,9,0,189738
9,9,0,189750
9,9,0,189751
9,9,0,189752
9,9,0,189764
8,9,-1,189765
8,9,-1,189766
8,9,-1,189778
9,9,0,189779
9,9,0,189780
9,10,-1,189791
9,10,-1,189793
9,10,-1,189794
9,10,-1,189795
9,10,-1,189807
9,10,-1,189808
9,10,-1,189809
10,10,0,189821
10,10,0,189822
11,11,0,189823
11,11,0,189834
11,11,0,189836
11,12,-1,189837
11,12,-1,189849
11,12,-1,189851
11,12,-1,189863
11,12,-1,189862
12,12,0,189865
12,12,0,189876
12,13,-1,189877
13,13,0,189878
13,13,0,189890
13,13,0,189891
13,13,0,189892
13,13,0,189904
12,13,-1,189905
12,13,-1,189906
12,13,-1,189918
12,13,-1,189920
12,13,-1,189919
12,13,-1,189932
12,13,-1,189933
12,13,-1,189934
12,13,-1,189945
12,13,-1,189947
12,12,0,189948
12,12,0,189959
12,12,0,189961
12,12,0,189962
12,12,0,189973
12,12,0,189974
12,12,0,189987
12,12,0,189976
12,12,0,189988
12,12,0,189990
12,12,0,189991
11,12,-1,190002
11,12,-1,190003
11,12,-1,190005
11,12,-1,190016
11,12,-1,190017
11,12,-1,190019
11,12,-1,190030
11,12,-1,190031
11,11,0,190032
10,11,-1,190044
10,11,-1,190045
10,11,-1,190046
11,11,0,190058
11,11,0,190059
11,12,-1,190060
11,12,-1,190072
11,12,-1,190073
11,12,-1,190074
11,12,-1,190085
11,12,-1,190087
11,12,-1,190101
11,12,-1,190088
11,12,-1,190099
11,11,0,190102
10,11,-1,190113
10,11,-1,190115
10,11,-1,190116
10,11,-1,190127
10,11,-1,190128
10,11,-1,190130
10,11,-1,190141
10,11,-1,190142
10,11,-1,190144
10,11,-1,190155
10,11,-1,190156
10,12,-2,190157
11,12,-1,190170
11,12,-1,190171
11,12,-1,190183
11,12,-1,190184
11,12,-1,190185
11,12,-1,190197
11,12,-1,190198
10,11,-1,190199
10,11,-1,190212
10,11,-1,190211
10,11,-1,190224
10,11,-1,190226
10,11,-1,190227
10,10,0,190238
9,10,-1,190240
9,10,-1,190241
10,11,-1,190252
10,11,-1,190254
11,11,0,190255
11,12,-1,190266
11,12,-1,190267
11,12,-1,190269
11,12,-1,190280
11,12,-1,190281
11,11,0,190283
11,11,0,190294
10,11,-1,190295
10,11,-1,190296
10,11,-1,190308
10,11,-1,190309
10,11,-1,190310
10,11,-1,190322
10,11,-1,190323
10,11,-1,190324
10,11,-1,190325
11,11,0,190337
11,11,0,190338
11,12,-1,190339
11,12,-1,190351
11,12,-1,190352
11,12,-1,190353
11,12,-1,190365
11,12,-1,190366
11,12,-1,190367
11,12,-1,190379
11,11,0,190380
10,11,-1,190381
10,11,-1,190392
10,11,-1,190394
10,11,-1,190395
10,11,-1,190406
10,11,-1,190408
10,11,-1,190409
10,11,-1,190420
10,11,-1,190421
10,11,-1,190423
10,11,-1,190434
10,11,-1,190435
10,11,-1,190437
10,11,-1,190448
10,11,-1,190449
10,11,-1,190450
10,10,0,190462
10,10,0,190463
10,10,0,190464
10,10,0,190476
9,10,-1,190477
9,10,-1,190490
9,10,-1,190478
9,10,-1,190491
9,10,-1,190492
9,10,-1,190504
9,10,-1,190505
9,10,-1,190506
10,10,0,190517
10,11,-1,190519
10,11,-1,190520
11,12,-1,190531
11,12,-1,190533
11,12,-1,190534
11,12,-1,190545
11,12,-1,190546
11,12,-1,190548
11,12,-1,190559
11,12,-1,190560
11,11,0,190562
11,11,0,190578
11,11,0,190579
10,11,-1,190580
10,11,-1,190581
10,11,-1,190594
10,11,-1,190593
10,11,-1,190595
10,11,-1,190607
11,11,0,190608
11,12,-1,190609
12,12,0,190621
12,13,-1,190622
13,14,-1,190623
14,14,0,190635
15,15,0,190637
15,15,0,190648
14,15,-1,190636
15,16,-1,190650
15,16,-1,190651
15,16,-1,190662
15,15,0,190664
14,15,-1,190665
14,15,-1,190676
14,14,0,190677
14,14,0,190679
14,14,0,190690
14,14,0,190691
14,15,-1,190693
15,15,0,190704
15,16,-1,190705
15,16,-1,190706
15,16,-1,190718
15,16,-1,190719
15,16,-1,190720
15,16,-1,190732
15,16,-1,190733
15,16,-1,190734
15,16,-1,190746
15,16,-1,190747
15,16,-1,190748
15,15,0,190760
14,14,0,190761
13,14,-1,190762
12,13,-1,190773
11,12,-1,190775
11,12,-1,190776
11,12,-1,190787
11,12,-1,190789
11,12,-1,190790
11,12,-1,190801
11,12,-1,190802
11,12,-1,190804
10,11,-1,190815
10,11,-1,190816
10,11,-1,190818
11,12,-1,190829
11,12,-1,190830
11,11,0,190832
10,11,-1,190843
10,11,-1,190844
10,11,-1,190845
10,11,-1,190857
10,11,-1,190858
10,11,-1,190859
10,11,-1,190871
10,11,-1,190873
10,11,-1,190872
10,11,-1,190885
11,11,0,190886
11,12,-1,190887
11,12,-1,190888
11,12,-1,190900
11,12,-1,190901
11,12,-1,190902
12,12,0,190914
12,12,0,190915
12,12,0,190916
12,12,0,190929
12,12,0,190928
12,12,0,190930
11,12,-1,190941
11,12,-1,190943
12,13,-1,190944
12,13,-1,190955
12,13,-1,190957
13,14,-1,190958
13,14,-1,190969
13,14,-1,190971
13,14,-1,190983
13,14,-1,190972
13,15,-2,190984
14,15,-1,190986
14,15,-1,190997
14,15,-1,190998
14,15,-1,191000
14,15,-1,191011
13,15,-2,191012
13,15,-2,191026
13,15,-2,191013
13,15,-2,191025
13,15,-2,191039
13,15,-2,191027
13,14,-1,191040
13,14,-1,191041
12,14,-2,191053
12,14,-2,191054
12,14,-2,191055
13,14,-1,191067
13,14,-1,191068
13,14,-1,191081
13,14,-1,191082
13,14,-1,191083
12,13,-1,191094
12,13,-1,191096
11,12,-1,191097
11,12,-1,191108
11,12,-1,191110
11,12,-1,191111
11,12,-1,191122
11,12,-1,191123
11,12,-1,191125
11,12,-1,191136
11,12,-1,191137
11,12,-1,191139
11,12,-1,191150
11,12,-1,191151
11,11,0,191153
11,11,0,191164
11,11,0,191165
11,11,0,191166
11,11,0,191178
11,12,-1,191180
11,12,-1,191192
11,12,-1,191193
11,12,-1,191206
11,12,-1,191208
11,12,-1,191207
11,12,-1,191220
11,12,-1,191221
11,12,-1,191222
11,12,-1,191223
11,12,-1,191235
11,12,-1,191236
11,11,0,191237
11,11,0,191249
10,10,0,191250
10,10,0,191251
10,11,-1,191264
10,11,-1,191262
10,11,-1,191265
10,11,-1,191276
10,11,-1,191278
10,11,-1,191279
10,11,-1,191290
10,11,-1,191291
10,11,-1,191293
10,11,-1,191304
10,11,-1,191305
10,11,-1,191307
10,11,-1,191318
10,10,0,191319
9,10,-1,191320
9,10,-1,191332
9,10,-1,191333
10,10,0,191334
10,10,0,191346
10,10,0,191347
10,10,0,191348
10,10,0,191360
10,10,0,191362
10,10,0,191361
9,9,0,191373
9,9,0,191375
9,9,0,191376
9,9,0,191387
9,9,0,191389
9,9,0,191390
9,9,0,191391
9,9,0,191404
9,9,0,191403
9,10,-1,191405
10,10,0,191416
10,10,0,191418
10,10,0,191419
10,10,0,191430
10,10,0,191432
10,10,0,191433
10,10,0,191444
10,10,0,191445
10,10,0,191459
10,10,0,191460
10,10,0,191447
10,10,0,191458
10,9,1,191474
10,10,0,191473
10,10,0,191472
9,9,0,191487
9,9,0,191488
9,10,-1,191489
10,10,0,191501
10,10,0,191502
10,10,0,191503
11,11,0,191515
11,11,0,191516
11,11,0,191517
11,10,1,191529
10,10,0,191530
10,10,0,191531
10,10,0,191543
10,10,0,191544
10,10,0,191545
10,10,0,191556
10,10,0,191558
10,10,0,191559
10,10,0,191570
10,10,0,191571
9,10,-1,191573
9,10,-1,191584
9,10,-1,191585
9,10,-1,191587
10,10,0,191598
10,10,0,191599
10,10,0,191601
10,10,0,191602
10,10,0,191613
10,10,0,191614
10,10,0,191616
10,10,0,191627
10,10,0,191628
10,10,0,191630
9,10,-1,191641
9,10,-1,191642
9,10,-1,191643
10,10,0,191655
10,10,0,191656
10,10,0,191657
10,10,0,191669
10,10,0,191670
10,10,0,191671
10,10,0,191683
10,10,0,191684
9,10,-1,191685
9,10,-1,191696
9,10,-1,191699
9,10,-1,191698
9,10,-1,191710
9,10,-1,191712
9,10,-1,191713
9,10,-1,191724
9,9,0,191726
9,9,0,191727
9,9,0,191728
9,9,0,191739
9,9,0,191741
9,9,0,191742
9,10,-1,191753
9,10,-1,191755
9,10,-1,191756
9,10,-1,191767
9,10,-1,191769
9,10,-1,191770
9,9,0,191781
8,9,-1,191782
8,9,-1,191784
8,9,-1,191795
9,9,0,191796
9,9,0,191798
9,9,0,191799
9,9,0,191810
9,9,0,191811
9,9,0,191813
9,9,0,191824
9,9,0,191825
9,9,0,191827
9,9,0,191838
10,10,0,191839
10,10,0,191840
10,10,0,191852
11,11,0,191853
11,11,0,191854
11,11,0,191866
11,11,0,191867
10,10,0,191868
10,10,0,191869
10,10,0,191881
10,10,0,191882
11,11,0,191883
11,11,0,191895
11,11,0,191896
12,12,0,191897
12,12,0,191909
12,12,0,191910
12,12,0,191911
12,12,0,191922
12,12,0,191924
12,12,0,191925
12,12,0,191936
12,12,0,191938
12,13,-1,191939
13,13,0,191950
13,13,0,191953
13,13,0,191964
13,13,0,191965
13,13,0,191967
12,12,0,191978
12,12,0,191979
12,12,0,191980
12,12,0,191992
12,12,0,191993
12,12,0,191994
12,12,0,192006
12,12,0,192007
12,12,0,192008
12,12,0,192009
12,12,0,192021
11,12,-1,192022
11,11,0,192023
11,12,-1,192035
11,12,-1,192036
11,12,-1,192037
11,12,-1,192049
11,12,-1,192050
11,12,-1,192051
11,12,-1,192062
11,11,0,192064
11,11,0,192065
11,11,0,192076
11,11,0,192078
11,11,0,192079
11,11,0,192090
11,11,0,192091
11,11,0,192093
11,11,0,192104
11,11,0,192105
11,11,0,192107
11,11,0,192118
11,11,0,192119
